model,theta1_over_pi,theta2_over_pi,N_loc
BHZ,0.07407407407407407,0.5679012345679012,0.029523558731581294
BHZ,0.07407407407407407,0.5925925925925926,0.029407710872050283
BHZ,0.07407407407407407,0.6172839506172839,0.029266031416148353
BHZ,0.07407407407407407,0.6419753086419753,0.029101795393302474
BHZ,0.07407407407407407,0.6666666666666666,0.028918821159311395
BHZ,0.07407407407407407,0.691358024691358,0.02872139799457337
BHZ,0.07407407407407407,0.7160493827160493,0.0285141993635028
BHZ,0.07407407407407407,0.7407407407407407,0.028302182135838502
BHZ,0.07407407407407407,0.7654320987654321,0.028090472926438764
BHZ,0.07407407407407407,0.7901234567901234,0.0278842437351167
BHZ,0.07407407407407407,0.8148148148148148,0.027688580158361144
BHZ,0.07407407407407407,0.8395061728395061,0.027508346456198315
BHZ,0.07407407407407407,0.8641975308641975,0.027348052519291635
BHZ,0.07407407407407407,0.8888888888888888,0.027211728134861283
BHZ,0.07407407407407407,0.9135802469135802,0.027102809790945308
BHZ,0.07407407407407407,0.9382716049382716,0.027024044584328458
BHZ,0.07407407407407407,0.9629629629629629,0.026977414723796063
BHZ,0.07407407407407407,0.9876543209876543,0.0269640848596612
BHZ,0.07407407407407407,1.0123456790123457,0.026984373267454804
BHZ,0.07407407407407407,1.037037037037037,0.02703774695461971
BHZ,0.07407407407407407,1.0617283950617282,0.027122840108304118
BHZ,0.07407407407407407,1.0864197530864197,0.02723749488311681
BHZ,0.07407407407407407,1.1111111111111112,0.027378823178050266
BHZ,0.07407407407407407,1.1358024691358024,0.02754328761228897
BHZ,0.07407407407407407,1.1604938271604937,0.027726799308334764
BHZ,0.07407407407407407,1.1851851851851851,0.027924829373449468
BHZ,0.07407407407407407,1.2098765432098766,0.028132530279012597
BHZ,0.07407407407407407,1.2345679012345678,0.028344862841007654
BHZ,0.07407407407407407,1.259259259259259,0.02855672433379814
BHZ,0.07407407407407407,1.2839506172839505,0.028763073475130824
BHZ,0.07407407407407407,1.308641975308642,0.028959048563803217
BHZ,0.07407407407407407,1.3333333333333333,0.02914007583389526
BHZ,0.07407407407407407,1.3580246913580245,0.02930196597988921
BHZ,0.07407407407407407,1.382716049382716,0.029440997680942674
BHZ,0.07407407407407407,1.4074074074074074,0.02955398771180266
BHZ,0.07407407407407407,1.4320987654320987,0.029638347809616973
BHZ,0.07407407407407407,1.45679012345679,0.029692128844232016
BHZ,0.07407407407407407,1.4814814814814814,0.02971405301705404
BHZ,0.07407407407407407,1.5061728395061729,0.029703534813793925
BHZ,0.07407407407407407,1.5308641975308641,0.029660691295203906
BHZ,0.07407407407407407,1.5555555555555554,0.02958634206996396
BHZ,0.07407407407407407,1.5802469135802468,0.029481998999484914
BHZ,0.07407407407407407,1.6049382716049383,0.029349845379294914
BHZ,0.07407407407407407,1.6296296296296295,0.029192704068593388
BHZ,0.07407407407407407,1.6543209876543208,0.029013993837464964
BHZ,0.07407407407407407,1.6790123456790123,0.028817673107009452
BHZ,0.07407407407407407,1.7037037037037037,0.028608170302768764
BHZ,0.07407407407407407,1.728395061728395,0.028390300252821653
BHZ,0.07407407407407407,1.7530864197530862,0.02816916645575073
BHZ,0.07407407407407407,1.7777777777777777,0.027950049629710177
BHZ,0.07407407407407407,1.8024691358024691,0.027738283724698033
BHZ,0.07407407407407407,1.8271604938271604,0.02753912151579073
BHZ,0.07407407407407407,1.8518518518518516,0.02735759295052241
BHZ,0.07407407407407407,1.876543209876543,0.02719836052985096
BHZ,0.07407407407407407,1.9012345679012346,0.02706557705338454
BHZ,0.07407407407407407,1.9259259259259258,0.02696275191841522
BHZ,0.07407407407407407,1.950617283950617,0.026892632659857682
BHZ,0.07407407407407407,1.9753086419753085,0.026857108386963105
BHZ,0.09876543209876543,0.0,0.026989876957466546
BHZ,0.09876543209876543,0.024691358024691357,0.027025477914202036
BHZ,0.09876543209876543,0.04938271604938271,0.02709567804452471
BHZ,0.09876543209876543,0.07407407407407407,0.027198581320904643
BHZ,0.09876543209876543,0.09876543209876543,0.027331427025759844
BHZ,0.09876543209876543,0.12345679012345678,0.027490685332198048
BHZ,0.09876543209876543,0.14814814814814814,0.027672175907701574
BHZ,0.09876543209876543,0.1728395061728395,0.027871202788223033
BHZ,0.09876543209876543,0.19753086419753085,0.02808269858579758
BHZ,0.09876543209876543,0.2222222222222222,0.028301371514566583
BHZ,0.09876543209876543,0.24691358024691357,0.028521849577735167
BHZ,0.09876543209876543,0.2716049382716049,0.028738817365598822
BHZ,0.09876543209876543,0.2962962962962963,0.028947142106254826
BHZ,0.09876543209876543,0.32098765432098764,0.029141986757917994
BHZ,0.09876543209876543,0.345679012345679,0.02931890894605263
BHZ,0.09876543209876543,0.37037037037037035,0.02947394537820125
BHZ,0.09876543209876543,0.3950617283950617,0.029603681989588057
BHZ,0.09876543209876543,0.41975308641975306,0.029705310480673763
BHZ,0.09876543209876543,0.4444444444444444,0.029776672115140235
BHZ,0.09876543209876543,0.4691358024691358,0.029816289676727434
BHZ,0.09876543209876543,0.49382716049382713,0.0298233883647444
BHZ,0.09876543209876543,0.5185185185185185,0.029797906176209858
BHZ,0.09876543209876543,0.5432098765432098,0.029740494015230913
BHZ,0.09876543209876543,0.5679012345679012,0.029652505427912222
BHZ,0.09876543209876543,0.5925925925925926,0.02953597552696096
BHZ,0.09876543209876543,0.6172839506172839,0.029393588389812025
BHZ,0.09876543209876543,0.6419753086419753,0.029228632034436625
BHZ,0.09876543209876543,0.6666666666666666,0.029044940045730216
BHZ,0.09876543209876543,0.691358024691358,0.028846819087056542
BHZ,0.09876543209876543,0.7160493827160493,0.02863896191986911
BHZ,0.09876543209876543,0.7407407407407407,0.02842634618759846
BHZ,0.09876543209876543,0.7654320987654321,0.028214120083618493
BHZ,0.09876543209876543,0.7901234567901234,0.02800747706618804
BHZ,0.09876543209876543,0.8148148148148148,0.0278115229036372
BHZ,0.09876543209876543,0.8395061728395061,0.02763113938638935
BHZ,0.09876543209876543,0.8641975308641975,0.027470849853246396
BHZ,0.09876543209876543,0.8888888888888888,0.02733469207979686
BHZ,0.09876543209876543,0.9135802469135802,0.02722610395035939
BHZ,0.09876543209876543,0.9382716049382716,0.027147826665629697
BHZ,0.09876543209876543,0.9629629629629629,0.02710182913148268
BHZ,0.09876543209876543,0.9876543209876543,0.02708925584263169
BHZ,0.09876543209876543,1.0123456790123457,0.027110399272461123
BHZ,0.09876543209876543,1.037037037037037,0.0271646967156361
BHZ,0.09876543209876543,1.0617283950617282,0.027250750792142533
BHZ,0.09876543209876543,1.0864197530864197,0.027366372355432426
BHZ,0.09876543209876543,1.1111111111111112,0.02750864420222664
BHZ,0.09876543209876543,1.1358024691358024,0.02767400359299752
BHZ,0.09876543209876543,1.1604938271604937,0.027858341072531594
BHZ,0.09876543209876543,1.1851851851851851,0.02805711245239774
BHZ,0.09876543209876543,1.2098765432098766,0.02826546020407976
BHZ,0.09876543209876543,1.2345679012345678,0.028478340067614516
BHZ,0.09876543209876543,1.259259259259259,0.02869064853378476
BHZ,0.09876543209876543,1.2839506172839505,0.028897347061278146
BHZ,0.09876543209876543,1.308641975308642,0.029093579414591557
BHZ,0.09876543209876543,1.3333333333333333,0.029274779262788403
BHZ,0.09876543209876543,1.3580246913580245,0.029436766040068736
BHZ,0.09876543209876543,1.382716049382716,0.02957582791808047
BHZ,0.09876543209876543,1.4074074074074074,0.029688791479590006
BHZ,0.09876543209876543,1.4320987654320987,0.02977307825217136
BHZ,0.09876543209876543,1.45679012345679,0.0298267486322258
BHZ,0.09876543209876543,1.4814814814814814,0.02984853390446123
BHZ,0.09876543209876543,1.5061728395061729,0.0298378570627029
BHZ,0.09876543209876543,1.5308641975308641,0.02979484299942127
BHZ,0.09876543209876543,1.5555555555555554,0.0297203183949243
BHZ,0.09876543209876543,1.5802469135802468,0.02961580134698935
BHZ,0.09876543209876543,1.6049382716049383,0.029483480481116594
BHZ,0.09876543209876543,1.6296296296296295,0.029326183013211226
BHZ,0.09876543209876543,1.6543209876543208,0.029147331038480537
BHZ,0.09876543209876543,1.6790123456790123,0.02895088523051727
BHZ,0.09876543209876543,1.7037037037037037,0.02874127518278676
BHZ,0.09876543209876543,1.728395061728395,0.028523315837475055
BHZ,0.09876543209876543,1.7530864197530862,0.028302109840597195
BHZ,0.09876543209876543,1.7777777777777777,0.028082936244524258
BHZ,0.09876543209876543,1.8024691358024691,0.02787112674363603
BHZ,0.09876543209876543,1.8271604938271604,0.027671931553281837
BHZ,0.09876543209876543,1.8518518518518516,0.02749037808449567
BHZ,0.09876543209876543,1.876543209876543,0.02733112665839661
BHZ,0.09876543209876543,1.9012345679012346,0.027198328544109744
BHZ,0.09876543209876543,1.9259259259259258,0.027095492457831882
BHZ,0.09876543209876543,1.950617283950617,0.027025366164650677
BHZ,0.09876543209876543,1.9753086419753085,0.026989839811462496
BHZ,0.12345679012345678,0.0,0.027149016008668366
BHZ,0.12345679012345678,0.024691358024691357,0.027184627475610727
BHZ,0.12345679012345678,0.04938271604938271,0.027254850246891813
BHZ,0.12345679012345678,0.07407407407407407,0.027357789712197808
BHZ,0.12345679012345678,0.09876543209876543,0.02749068533219797
BHZ,0.12345679012345678,0.12345679012345678,0.02765000593550475
BHZ,0.12345679012345678,0.14814814814814814,0.027831568210894372
BHZ,0.12345679012345678,0.1728395061728395,0.028030671642832475
BHZ,0.12345679012345678,0.19753086419753085,0.028242242927183407
BHZ,0.12345679012345678,0.2222222222222222,0.028460983308964526
BHZ,0.12345679012345678,0.24691358024691357,0.028681513136128448
BHZ,0.12345679012345678,0.2716049382716049,0.02889850903520801
BHZ,0.12345679012345678,0.2962962962962963,0.029106830316677105
BHZ,0.12345679012345678,0.32098765432098764,0.029301632377383372
BHZ,0.12345679012345678,0.345679012345679,0.02947846589471964
BHZ,0.12345679012345678,0.37037037037037035,0.029633361446125203
BHZ,0.12345679012345678,0.3950617283950617,0.029762899815381157
BHZ,0.12345679012345678,0.41975308641975306,0.029864268658820844
BHZ,0.12345679012345678,0.4444444444444444,0.02993530641401251
BHZ,0.12345679012345678,0.4691358024691358,0.02997453436243512
BHZ,0.12345679012345678,0.49382716049382713,0.029981177637542766
BHZ,0.12345679012345678,0.5185185185185185,0.029955175734479044
BHZ,0.12345679012345678,0.5432098765432098,0.029897182766270264
BHZ,0.12345679012345678,0.5679012345679012,0.02980855736373865
BHZ,0.12345679012345678,0.5925925925925926,0.02969134177647349
BHZ,0.12345679012345678,0.6172839506172839,0.02954822944401904
BHZ,0.12345679012345678,0.6419753086419753,0.029382520118969177
BHZ,0.12345679012345678,0.6666666666666666,0.029198061583332692
BHZ,0.12345679012345678,0.691358024691358,0.028999177152596138
BHZ,0.12345679012345678,0.7160493827160493,0.02879057854374452
BHZ,0.12345679012345678,0.7407407407407407,0.028577264314221657
BHZ,0.12345679012345678,0.7654320987654321,0.02836440494728471
BHZ,0.12345679012345678,0.7901234567901234,0.02815721671746257
BHZ,0.12345679012345678,0.8148148148148148,0.02796082761802267
BHZ,0.12345679012345678,0.8395061728395061,0.027780139726530623
BHZ,0.12345679012345678,0.8641975308641975,0.027619693245624032
BHZ,0.12345679012345678,0.8888888888888888,0.02748353790760538
BHZ,0.12345679012345678,0.9135802469135802,0.027375117345263877
BHZ,0.12345679012345678,0.9382716049382716,0.02729717137603592
BHZ,0.12345679012345678,0.9629629629629629,0.02725166001735252
BHZ,0.12345679012345678,0.9876543209876543,0.027239711656107595
BHZ,0.12345679012345678,1.0123456790123457,0.027261596397920355
BHZ,0.12345679012345678,1.037037037037037,0.02731672444947794
