theta_T,theta_B,gap,joint,deltaA,deltaB,edge_weight_2row,nloc
1.225987377010651,1.992229487642308,0.43976746352490836,0.010156549554179285,1.7804981010166323,1.8192791678519733,0.9509182306885806,0.0314214257425946
1.225987377010651,2.1454779097686396,0.4393498134429239,0.010052047056682339,1.7817001774616146,1.81928394482823,0.9510351973901322,0.031026578901920357
1.225987377010651,2.298726331894971,0.4387689650089784,0.009928729388205956,1.7832307428716072,1.819289839114858,0.9511713430511415,0.030594480374308952
1.225987377010651,2.451974754021302,0.4381065367609042,0.009805830483534976,1.7850538977215131,1.8192958993207045,0.9513138693372087,0.030165456917583783
1.225987377010651,2.6052231761476334,0.4374958514970234,0.009704488522362503,1.7871241370614004,1.8193011355807591,0.951448807493948,0.029780695115275466
1.225987377010651,2.7584715982739647,0.4370957831289756,0.009645256492605093,1.7893869408818344,1.8193046236706032,0.9515623413837153,0.029477991897751826
1.225987377010651,2.9117200204002964,0.43705525500071163,0.0096448884696891,1.7917803788747284,1.8193056149051658,0.9516423224273558,0.029287478808131727
1.225987377010651,3.0649684425266277,0.4374860324988942,0.009713144859181769,1.7942377463513584,1.8193036359773491,0.9516797644508492,0.029228046018589283
1.225987377010651,3.218216864652959,0.43844744004503017,0.009837725635643488,1.7942889220453748,1.8192985604424363,0.9516700457568772,0.029305146103932166
1.225987377010651,3.3714652867792907,0.4399403542178881,0.010008937213757374,1.7918103712618447,1.8192906364480967,0.95161356282048,0.029510357138111898
